SITE_ID,Week,Year,DATEOFF,Ca,Cl,HNO3,HNO3 PPB,K,Mg,Na,NH4,NO3,SO2,SO2 PPB,SO4,TNO3,DATEON
"VIN140","39","2023","10/03/2023 8:00:00 AM","0.938","0.035","0.864","0.335","0.132","0.076","0.059","0.449","0.44","0.617","0.235","1.349","1.29","9/26/2023"
"VIN140","40","2023","10/10/2023 8:00:00 AM","1.721","0.033","0.315","0.122","0.126","0.108","0.025","0.237","0.503","0.468","0.179","0.703","0.813","10/03/2023"
"VIN140","41","2023","10/17/2023 8:00:00 AM","1.58","0.034","0.346","0.134","0.112","0.108","0.027","0.341","0.772","0.633","0.242","0.846","1.112","10/10/2023"
"VIN140","42","2023","10/24/2023 8:00:00 AM","0.701","0.034","0.556","0.216","0.097","0.064","0.025","0.385","0.591","0.636","0.243","0.894","1.138","10/17/2023"
"VIN140","43","2023","10/31/2023 8:00:00 AM","1.057","0.248","0.275","0.107","0.099","0.099","0.31","0.268","0.999","0.591","0.226","0.876","1.27","10/24/2023"
"VIN140","44","2023","11/07/2023 8:00:00 AM","1.262","0.033","1.309","0.508","0.087","0.09","0.104","0.406","1.048","1.554","0.593","1.097","2.336","10/31/2023"
"VIN140","45","2023","11/14/2023 8:00:00 AM","1.668","0.037","0.669","0.26","0.081","0.158","0.113","0.436","1.351","0.903","0.345","0.964","2.01","11/07/2023"
"VIN140","46","2023","11/21/2023 8:00:00 AM","1.423","0.086","0.671","0.26","0.092","0.123","0.113","0.279","1.449","0.974","0.372","0.779","2.109","11/14/2023"
"VIN140","47","2023","11/28/2023 8:00:00 AM","0.419","0.038","0.308","0.12","0.064","0.049","0.039","0.941","2.255","0.671","0.256","1.134","2.559","11/21/2023"
"VIN140","48","2023","12/05/2023 8:00:00 AM","0.342","0.035","0.456","0.177","0.058","0.029","0.025","0.789","1.861","0.852","0.325","1.057","2.31","11/28/2023"
"VIN140","49","2023","12/12/2023 8:00:00 AM","0.399","0.035","0.682","0.265","0.047","0.034","0.061","0.554","1.32","0.926","0.353","0.963","1.991","12/05/2023"
"VIN140","50","2023","12/19/2023 8:00:00 AM","0.742","0.06","0.678","0.263","0.072","0.076","0.063","0.371","1.421","0.919","0.351","0.618","2.088","12/12/2023"
"VIN140","51","2023","12/26/2023 8:00:00 AM","0.238","0.081","0.412","0.16","0.063","0.035","0.118","0.508","1.443","0.942","0.36","0.801","1.848","12/19/2023"
"VIN140","52","2023","1/02/2024 8:00:00 AM","0.238","0.081","0.412","0.16","0.063","0.035","0.118","0.508","1.443","0.942","0.36","0.801","1.848","12/26/2023"
"VOY413","27","2023","7/11/2023 8:00:00 AM","0.083","0.019","0.145","0.056","0.045","0.025","0.007","0.164","0.046","0.128","0.049","0.311","0.189","7/04/2023"
"VOY413","28","2023","7/18/2023 8:00:00 AM","0.144","0.017","0.142","0.055","0.043","0.043","0.018","0.136","0.075","0.114","0.044","0.267","0.215","7/11/2023"
"VOY413","29","2023","7/25/2023 8:00:00 AM","0.048","0.016","0.226","0.088","0.075","0.015","0.004","0.226","0.032","0.117","0.045","0.336","0.254","7/18/2023"
"VOY413","30","2023","8/01/2023 8:00:00 AM","0.218","0.016","0.274","0.106","0.05","0.059","0.01","0.242","0.093","0.179","0.068","0.392","0.363","7/25/2023"
"VOY413","31","2023","8/08/2023 8:00:00 AM","0.097","0.016","0.33","0.128","0.067","0.027","0.008","0.296","0.034","-","-","0.5","0.358","8/01/2023"
"VOY413","32","2023","8/15/2023 8:00:00 AM","0.045","0.017","0.152","0.059","0.038","0.012","0.01","0.123","0.032","-","-","0.262","0.182","8/08/2023"
"VOY413","33","2023","8/22/2023 8:00:00 AM","0.332","0.016","0.254","0.099","0.074","0.059","0.007","0.267","0.126","-","-","0.534","0.375","8/15/2023"
"VOY413","34","2023","8/29/2023 8:00:00 AM","0.093","0.017","0.177","0.069","0.053","0.023","0.006","0.233","0.069","-","-","0.425","0.243","8/22/2023"
"VOY413","35","2023","9/05/2023 8:00:00 AM","0.803","0.016","0.375","0.146","0.1","0.132","0.019","0.285","0.272","-","-","0.712","0.641","8/29/2023"
"VOY413","36","2023","9/12/2023 8:00:00 AM","0.112","0.017","0.154","0.06","0.041","0.02","0.009","0.127","0.029","-","-","0.307","0.181","9/05/2023"
"VOY413","37","2023","9/19/2023 8:00:00 AM","0.15","0.017","0.226","0.088","0.036","0.029","0.024","0.105","0.043","-","-","0.363","0.266","9/12/2023"
"VOY413","38","2023","9/26/2023 8:00:00 AM","0.308","0.016","0.253","0.098","0.086","0.069","0.012","0.176","0.15","-","-","0.854","0.398","9/19/2023"
"VOY413","39","2023","10/03/2023 8:00:00 AM","0.452","0.016","0.34","0.132","0.077","0.054","0.023","0.267","0.174","-","-","0.774","0.509","9/26/2023"
"VOY413","40","2023","10/10/2023 8:00:00 AM","0.116","0.017","0.079","0.031","0.03","0.018","0.012","0.123","0.077","-","-","0.28","0.154","10/03/2023"
"VOY413","41","2023","10/17/2023 8:00:00 AM","0.107","0.015","0.074","0.029","0.02","0.029","0.015","0.088","0.125","-","-","0.227","0.197","10/10/2023"
"VOY413","42","2023","10/24/2023 8:00:00 AM","0.133","0.018","0.096","0.037","0.033","0.02","0.007","0.112","0.158","-","-","0.299","0.252","10/17/2023"
"VOY413","43","2023","10/31/2023 8:00:00 AM","0.021","0.018","0.046","0.018","0.015","0.005","0.008","0.278","0.325","-","-","0.49","0.37","10/24/2023"
"VOY413","44","2023","11/07/2023 8:00:00 AM","0.064","0.017","0.112","0.043","0.021","0.019","0.024","0.305","0.568","-","-","0.565","0.679","10/31/2023"
"VOY413","45","2023","11/14/2023 8:00:00 AM","0.298","0.018","0.146","0.057","0.02","0.031","0.009","0.149","0.364","-","-","0.295","0.507","11/07/2023"
"VOY413","46","2023","11/21/2023 8:00:00 AM","0.37","0.017","0.232","0.09","0.037","0.053","0.021","0.098","0.422","-","-","0.345","0.65","11/14/2023"
"VOY413","47","2023","11/28/2023 8:00:00 AM","0.137","0.04","0.058","0.023","0.016","0.044","0.057","0.1","0.145","-","-","0.35","0.201","11/21/2023"
"VOY413","48","2023","12/05/2023 8:00:00 AM","0.205","0.019","0.166","0.064","0.031","0.046","0.022","0.419","1.024","-","-","0.646","1.188","11/28/2023"
"VOY413","49","2023","12/12/2023 8:00:00 AM","0.124","0.025","0.106","0.041","0.028","0.028","0.017","0.394","0.924","-","-","0.524","1.028","12/05/2023"
"VOY413","50","2023","12/19/2023 8:00:00 AM","0.13","0.058","0.117","0.045","0.022","0.033","0.078","0.12","0.52","-","-","0.289","0.635","12/12/2023"
"VOY413","51","2023","12/26/2023 8:00:00 AM","0.015","0.01","0.087","0.034","0.005","0.004","0.01","0.107","0.294","-","-","0.113","0.379","12/19/2023"
"VOY413","52","2023","1/02/2024 8:00:00 AM","0.012","0.009","0.086","0.033","0.005","0.003","0.009","0.107","0.288","-","-","0.109","0.373","12/26/2023"
"VPI120","27","2023","7/11/2023 8:00:00 AM","0.1","0.031","0.481","0.187","0.078","0.026","0.008","0.52","0.067","0.179","0.068","1.423","0.54","7/04/2023"
"VPI120","28","2023","7/18/2023 8:00:00 AM","0.114","0.031","0.448","0.174","0.092","0.023","0.019","0.355","0.095","0.257","0.098","0.909","0.536","7/11/2023"
"VPI120","29","2023","7/25/2023 8:00:00 AM","0.14","0.031","0.585","0.227","0.07","0.028","0.014","0.372","0.074","0.237","0.09","1.013","0.649","7/18/2023"
"VPI120","30","2023","8/01/2023 8:00:00 AM","0.204","0.031","0.511","0.198","0.071","0.033","0.016","0.357","0.113","0.263","0.1","1.006","0.616","7/25/2023"
"VPI120","31","2023","8/08/2023 8:00:00 AM","0.086","0.031","0.422","0.164","0.056","0.021","0.011","0.328","0.075","0.197","0.075","0.846","0.49","8/01/2023"
"VPI120","32","2023","8/15/2023 8:00:00 AM","0.106","0.032","0.445","0.173","0.061","0.019","0.025","0.367","0.115","0.221","0.084","1.061","0.553","8/08/2023"
"VPI120","33","2023","8/22/2023 8:00:00 AM","0.203","0.031","0.488","0.189","0.059","0.038","0.008","0.241","0.092","0.226","0.086","0.774","0.572","8/15/2023"
"VPI120","34","2023","8/29/2023 8:00:00 AM","0.251","0.031","0.509","0.198","0.069","0.047","0.015","0.36","0.184","0.276","0.105","1.218","0.684","8/22/2023"
"VPI120","35","2023","9/05/2023 8:00:00 AM","0.141","0.032","0.481","0.187","0.06","0.028","0.008","0.467","0.068","0.347","0.132","1.389","0.542","8/29/2023"
"VPI120","36","2023","9/12/2023 8:00:00 AM","0.089","0.031","0.396","0.154","0.059","0.021","0.022","0.331","0.087","0.24","0.092","1.05","0.477","9/05/2023"
"VPI120","37","2023","9/19/2023 8:00:00 AM","0.087","0.032","0.28","0.109","0.052","0.018","0.009","0.414","0.154","0.156","0.06","1.045","0.43","9/12/2023"
"VPI120","38","2023","9/26/2023 8:00:00 AM","0.109","0.032","0.288","0.112","0.043","0.019","0.019","0.384","0.21","0.235","0.09","1.048","0.493","9/19/2023"
"VPI120","39","2023","10/03/2023 8:00:00 AM","0.081","0.032","0.355","0.138","0.037","0.027","0.082","0.184","0.161","0.157","0.06","0.519","0.51","9/26/2023"
"VPI120","40","2023","10/10/2023 8:00:00 AM","0.214","0.032","0.233","0.09","0.06","0.054","0.065","0.299","0.331","0.174","0.066","0.665","0.561","10/03/2023"
"VPI120","41","2023","10/17/2023 8:00:00 AM","0.195","0.032","0.26","0.101","0.037","0.023","0.011","0.264","0.235","0.182","0.069","0.596","0.491","10/10/2023"
"VPI120","44","2023","11/07/2023 8:00:00 AM","-","-","-","-","-","-","-","-","-","-","-","-","-","10/31/2023"
"VPI120","45","2023","11/14/2023 8:00:00 AM","-","-","-","-","-","-","-","-","-","-","-","-","-","11/07/2023"
"VPI120","46","2023","11/21/2023 8:00:00 AM","0.166","0.134","0.283","0.11","0.048","0.055","0.181","0.229","0.544","0.4","0.153","0.523","0.822","11/14/2023"
"VPI120","47","2023","11/28/2023 8:00:00 AM","0.137","0.03","0.391","0.152","0.032","0.02","0.023","0.44","0.69","0.292","0.111","0.878","1.075","11/21/2023"
"VPI120","48","2023","12/05/2023 8:00:00 AM","0.189","0.033","0.58","0.225","0.039","0.022","0.025","0.274","0.468","0.354","0.135","0.664","1.038","11/28/2023"
"VPI120","49","2023","12/12/2023 8:00:00 AM","0.076","0.033","0.471","0.183","0.033","0.011","0.015","0.258","0.304","0.32","0.122","0.514","0.767","12/05/2023"
"VPI120","50","2023","12/19/2023 8:00:00 AM","0.131","0.033","0.472","0.183","0.052","0.017","0.026","0.202","0.382","0.563","0.215","0.389","0.847","12/12/2023"
"VPI120","51","2023","12/26/2023 8:00:00 AM","0.124","0.162","0.379","0.147","0.106","0.03","0.165","0.277","0.665","0.405","0.155","0.495","1.038","12/19/2023"
"VPI120","52","2023","1/02/2024 8:00:00 AM","0.049","0.033","0.287","0.111","0.03","0.008","0.012","0.243","0.237","0.329","0.126","0.479","0.519","12/26/2023"
"WFM105","27","2023","7/11/2023 8:00:00 AM","0.065","0.018","0.273","0.106","0.08","0.014","0.005","0.287","0.058","0.1","0.038","0.693","0.326","7/04/2023"
"WFM105","28","2023","7/18/2023 8:00:00 AM","0.155","0.016","0.612","0.237","0.083","0.029","0.008","0.431","0.159","0.16","0.061","0.939","0.762","7/11/2023"
"WFM105","29","2023","7/25/2023 8:00:00 AM","0.077","0.016","0.361","0.14","0.053","0.014","0.004","0.244","0.047","0.165","0.063","0.557","0.402","7/18/2023"
"WFM105","30","2023","8/01/2023 8:00:00 AM","0.088","0.016","0.541","0.21","0.058","0.013","0.006","0.273","0.028","0.188","0.072","0.746","0.561","7/25/2023"
"WFM105","31","2023","8/08/2023 8:00:00 AM","0.046","0.016","0.224","0.087","0.028","0.007","0.006","0.179","0.031","0.124","0.047","0.279","0.252","8/01/2023"
"WFM105","32","2023","8/15/2023 8:00:00 AM","0.058","0.016","0.186","0.072","0.034","0.009","0.006","0.185","0.058","0.143","0.055","0.329","0.241","8/08/2023"
"WFM105","33","2023","8/22/2023 8:00:00 AM","0.126","0.031","0.372","0.144","0.056","0.021","0.011","0.329","0.195","0.284","0.108","0.582","0.561","8/15/2023"
"WFM105","34","2023","8/29/2023 8:00:00 AM","0.07","0.027","0.152","0.059","0.026","0.011","0.008","0.104","0.076","0.147","0.056","0.222","0.225","8/22/2023"
"WFM105","35","2023","9/05/2023 8:00:00 AM","0.341","0.016","0.314","0.122","0.049","0.045","0.033","0.391","0.461","0.259","0.099","0.957","0.771","8/29/2023"
"WFM105","36","2023","9/12/2023 8:00:00 AM","0.182","0.016","0.358","0.139","0.046","0.027","0.029","0.243","0.209","0.136","0.052","0.933","0.561","9/05/2023"
"WFM105","37","2023","9/19/2023 8:00:00 AM","0.11","0.022","0.13","0.05","0.027","0.018","0.018","0.227","0.168","0.146","0.056","0.449","0.296","9/12/2023"
"WFM105","38","2023","9/26/2023 8:00:00 AM","0.088","0.028","0.177","0.069","0.069","0.012","0.007","0.356","0.116","0.138","0.053","0.493","0.289","9/19/2023"
"WFM105","39","2023","10/03/2023 8:00:00 AM","0.124","0.018","0.229","0.089","0.051","0.019","0.027","0.284","0.14","0.202","0.077","0.508","0.365","9/26/2023"
"WFM105","40","2023","10/10/2023 8:00:00 AM","0.181","0.016","0.337","0.131","0.029","0.026","0.043","0.189","0.264","0.131","0.05","0.625","0.595","10/03/2023"
"WFM105","41","2023","10/17/2023 8:00:00 AM","0.067","0.017","0.162","0.063","0.015","0.013","0.008","0.124","0.09","0.087","0.033","0.282","0.249","10/10/2023"
"WFM105","42","2023","10/24/2023 8:00:00 AM","0.029","0.016","0.237","0.092","0.013","0.004","0.012","0.125","0.05","0.085","0.032","0.327","0.283","10/17/2023"
"WFM105","43","2023","10/31/2023 8:00:00 AM","0.145","0.025","0.449","0.174","0.04","0.03","0.11","0.155","0.364","0.264","0.101","0.59","0.806","10/24/2023"
"WFM105","44","2023","11/07/2023 8:00:00 AM","0.135","0.017","0.497","0.193","0.026","0.019","0.015","0.412","0.675","0.297","0.113","0.75","1.163","10/31/2023"
"WFM105","45","2023","11/14/2023 8:00:00 AM","0.046","0.018","0.147","0.057","0.012","0.009","0.022","0.191","0.189","0.129","0.049","0.442","0.334","11/07/2023"
"WFM105","46","2023","11/21/2023 8:00:00 AM","0.213","0.018","0.504","0.196","0.02","0.032","0.027","0.18","0.427","0.317","0.121","0.394","0.923","11/14/2023"
"WFM105","47","2023","11/28/2023 8:00:00 AM","0.05","0.017","0.203","0.079","0.01","0.01","0.032","0.17","0.261","0.142","0.054","0.415","0.461","11/21/2023"
"WFM105","48","2023","12/05/2023 8:00:00 AM","0.066","0.017","0.315","0.122","0.018","0.009","0.023","0.275","0.588","0.197","0.075","0.463","0.898","11/28/2023"
"WFM105","49","2023","12/12/2023 8:00:00 AM","0.048","0.017","0.45","0.175","0.02","0.006","0.036","0.284","0.411","0.174","0.066","0.609","0.854","12/05/2023"
"WFM105","50","2023","12/19/2023 8:00:00 AM","0.164","0.036","0.351","0.136","0.022","0.021","0.042","0.27","0.99","0.183","0.07","0.408","1.335","12/12/2023"
"WFM105","51","2023","12/26/2023 8:00:00 AM","0.102","0.055","0.24","0.093","0.02","0.021","0.074","0.259","0.685","0.186","0.071","0.422","0.921","12/19/2023"
"WFM105","52","2023","1/02/2024 8:00:00 AM","0.018","0.017","0.125","0.049","0.012","0.004","0.01","0.08","0.062","0.094","0.036","0.161","0.185","12/26/2023"
"WSP144","27","2023","7/11/2023 8:00:00 AM","0.103","0.037","1.186","0.46","0.174","0.033","0.056","0.459","0.094","0.558","0.213","1.469","1.261","7/04/2023"
"WSP144","28","2023","7/18/2023 8:00:00 AM","0.16","0.034","1.134","0.44","0.107","0.039","0.084","0.39","0.125","0.492","0.188","1.19","1.241","7/11/2023"
"WSP144","29","2023","7/25/2023 8:00:00 AM","0.117","0.095","1.065","0.413","0.106","0.027","0.078","0.309","0.09","0.424","0.162","1.021","1.137","7/18/2023"
"WSP144","30","2023","8/01/2023 8:00:00 AM","0.14","0.053","0.897","0.348","0.083","0.028","0.05","0.414","0.126","0.544","0.208","1.058","1.009","7/25/2023"
"WSP144","31","2023","8/08/2023 8:00:00 AM","0.105","0.031","0.704","0.273","0.074","0.028","0.086","0.261","0.168","0.385","0.147","0.746","0.861","8/01/2023"
"WSP144","32","2023","8/15/2023 8:00:00 AM","0.108","0.033","0.692","0.269","0.096","0.025","0.029","0.367","0.114","0.385","0.147","1.09","0.795","8/08/2023"
"WSP144","33","2023","8/22/2023 8:00:00 AM","0.147","0.033","0.699","0.271","0.101","0.037","0.1","0.323","0.297","0.437","0.167","1.017","0.985","8/15/2023"
"WSP144","34","2023","8/29/2023 8:00:00 AM","0.104","0.068","0.538","0.209","0.064","0.043","0.225","0.228","0.467","0.4","0.153","0.755","0.996","8/22/2023"
"WSP144","35","2023","9/05/2023 8:00:00 AM","0.25","0.035","0.78","0.303","0.065","0.048","0.1","0.371","0.413","0.53","0.202","0.957","1.18","8/29/2023"
"WSP144","36","2023","9/12/2023 8:00:00 AM","0.206","0.033","1.181","0.458","0.087","0.04","0.053","0.349","0.167","0.359","0.137","1.351","1.329","9/05/2023"
"WSP144","37","2023","9/19/2023 8:00:00 AM","0.108","0.034","0.409","0.159","0.062","0.022","0.027","0.221","0.141","0.262","0.1","0.597","0.543","9/12/2023"
"WSP144","38","2023","9/26/2023 8:00:00 AM","0.078","0.34","0.28","0.109","0.049","0.038","0.226","0.218","0.333","0.219","0.084","0.509","0.609","9/19/2023"
"WSP144","39","2023","10/03/2023 8:00:00 AM","0.1","0.049","0.493","0.191","0.078","0.052","0.297","0.124","0.565","0.298","0.114","0.557","1.051","9/26/2023"
"WSP144","40","2023","10/10/2023 8:00:00 AM","0.164","0.125","0.602","0.234","0.071","0.065","0.325","0.185","0.599","0.351","0.134","0.949","1.191","10/03/2023"
"WSP144","41","2023","10/17/2023 8:00:00 AM","0.261","0.039","0.348","0.135","0.049","0.044","0.033","0.147","0.282","0.295","0.113","0.395","0.624","10/10/2023"
"WSP144","42","2023","10/24/2023 8:00:00 AM","0.105","0.034","0.406","0.158","0.046","0.021","0.062","0.137","0.197","0.353","0.135","0.485","0.596","10/17/2023"
"WSP144","43","2023","10/31/2023 8:00:00 AM","0.214","0.03","1.205","0.468","0.061","0.052","0.112","0.221","0.627","0.475","0.181","0.637","1.813","10/24/2023"
"WSP144","44","2023","11/07/2023 8:00:00 AM","0.245","0.038","1.259","0.489","0.092","0.053","0.1","0.367","0.775","0.636","0.243","0.937","2.014","10/31/2023"
"WSP144","45","2023","11/14/2023 8:00:00 AM","0.224","0.035","0.849","0.329","0.063","0.045","0.061","0.36","0.851","0.456","0.174","0.719","1.686","11/07/2023"
"WSP144","46","2023","11/21/2023 8:00:00 AM","0.302","0.15","1.283","0.498","0.075","0.073","0.191","0.321","1.115","0.66","0.252","0.698","2.378","11/14/2023"
"WSP144","47","2023","11/28/2023 8:00:00 AM","0.114","0.043","0.448","0.174","0.057","0.027","0.101","0.446","1.037","0.371","0.142","0.815","1.478","11/21/2023"
"WSP144","48","2023","12/05/2023 8:00:00 AM","0.166","0.047","0.622","0.241","0.07","0.033","0.055","0.895","2.552","0.473","0.181","0.824","3.164","11/28/2023"
"WSP144","49","2023","12/12/2023 8:00:00 AM","0.168","0.036","0.637","0.247","0.06","0.033","0.106","0.63","1.597","0.484","0.185","0.963","2.225","12/05/2023"
"WSP144","50","2023","12/19/2023 8:00:00 AM","0.129","0.17","0.717","0.278","0.084","0.039","0.213","0.73","2.437","0.507","0.193","0.652","3.142","12/12/2023"
"WSP144","51","2023","12/26/2023 8:00:00 AM","0.227","0.514","0.863","0.335","0.08","0.086","0.497","0.289","1.553","0.494","0.189","0.653","2.402","12/19/2023"
"WSP144","52","2023","1/02/2024 8:00:00 AM","0.056","0.06","0.696","0.27","0.076","0.017","0.043","0.559","0.916","0.505","0.193","0.891","1.601","12/26/2023"
"YEL408","27","2023","7/11/2023 8:00:00 AM","0.079","0.012","0.147","0.057","0.048","0.014","0.016","0.154","0.063","0.543","0.207","0.299","0.208","7/04/2023"
"YEL408","28","2023","7/18/2023 8:00:00 AM","0.128","0.013","0.207","0.08","0.036","0.02","0.02","0.155","0.093","0.583","0.222","0.28","0.296","7/11/2023"
"YEL408","29","2023","7/25/2023 8:00:00 AM","0.115","0.013","0.218","0.085","0.03","0.018","0.022","0.155","0.077","0.59","0.225","0.321","0.292","7/18/2023"
"YEL408","30","2023","8/01/2023 8:00:00 AM","0.137","0.011","0.256","0.099","0.032","0.02","0.034","0.177","0.113","0.344","0.131","0.401","0.365","7/25/2023"
"YEL408","31","2023","8/08/2023 8:00:00 AM","0.042","0.015","0.114","0.044","0.035","0.009","0.009","0.163","0.063","-","-","0.294","0.175","8/01/2023"
"YEL408","32","2023","8/15/2023 8:00:00 AM","0.079","0.013","0.159","0.062","0.027","0.012","0.011","0.132","0.064","-","-","0.239","0.221","8/08/2023"
"YEL408","33","2023","8/22/2023 8:00:00 AM","0.139","0.014","0.194","0.075","0.033","0.018","0.022","0.134","0.093","-","-","0.337","0.283","8/15/2023"
"YEL408","34","2023","8/29/2023 8:00:00 AM","0.08","0.009","0.181","0.07","0.029","0.012","0.018","0.12","0.051","-","-","0.291","0.229","8/22/2023"
